Date,Daily minimum temperatures,Year,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
1989-08-30,4.808571662235968,1989,0,0,0,0,0,0,0,0,08-30,0
1989-08-31,9.22220165015403,1989,0,0,0,0,0,0,0,0,08-31,0
1989-09-01,8.8,1989,0,0,0,0,0,0,0,0,09-01,0
1989-09-02,8.8,1989,0,0,0,0,0,0,0,0,09-02,0
1989-09-03,6.386165050922534,1989,0,0,0,0,0,0,0,0,09-03,0
1989-09-04,6.384350702824788,1989,0,0,0,0,0,0,0,0,09-04,0
1989-09-05,8.9,1989,0,0,0,0,0,0,0,0,09-05,0
1989-09-06,7.8,1989,0,0,0,0,0,0,0,0,09-06,0
1989-09-07,5.0,1989,0,0,0,0,0,0,0,0,09-07,0
1989-09-08,8.777505993721707,1989,0,0,0,0,0,0,0,0,09-08,0
1989-09-09,13.550799159627775,1989,0,0,0,0,0,0,0,0,09-09,0
1989-09-10,8.843679760053885,1989,0,0,0,0,0,0,0,0,09-10,0
1989-09-11,10.883139352027612,1989,0,0,0,0,0,0,0,0,09-11,0
1989-09-12,8.3,1989,0,0,0,0,0,0,0,0,09-12,0
1989-09-13,9.28337384301572,1989,0,0,0,0,0,0,0,0,09-13,0
1989-09-14,,1989,0,0,0,0,0,0,0,0,09-14,0
1989-09-15,7.552426119531894,1989,0,0,0,0,0,0,0,0,09-15,0
1989-09-16,8.693663590611147,1989,0,0,0,0,0,0,0,0,09-16,0
1989-09-17,8.851576419076455,1989,0,0,0,0,0,0,0,0,09-17,0
1989-09-18,9.677024948928043,1989,0,0,0,0,0,0,0,0,09-18,0
1989-09-19,11.405280954194826,1989,0,0,0,0,0,0,0,0,09-19,0
1989-09-20,9.532243464843518,1989,0,0,0,0,0,0,0,0,09-20,0
1989-09-21,6.767598776585705,1989,0,0,0,0,0,0,0,0,09-21,0
1989-09-22,12.237334431543342,1989,0,0,0,0,0,0,0,0,09-22,0
1989-09-23,8.365342571924366,1989,0,0,0,0,0,0,0,0,09-23,0
1989-09-24,6.302271704274842,1989,0,0,0,0,0,0,0,0,09-24,0
1989-09-25,9.2,1989,0,0,0,0,0,0,0,0,09-25,0
1989-09-26,5.8,1989,0,0,0,0,0,0,0,0,09-26,0
1989-09-27,,1989,0,0,0,0,0,0,0,0,09-27,0
1989-09-28,3.8323211008219324,1989,0,0,0,0,0,0,0,0,09-28,0
1989-09-29,,1989,0,0,0,0,0,0,0,0,09-29,0
1989-09-30,13.4,1989,0,0,0,0,0,0,0,0,09-30,0
1989-10-01,10.5,1989,0,0,0,0,0,0,0,0,10-01,0
1989-10-02,8.862740758674542,1989,0,0,0,0,0,0,0,0,10-02,0
1989-10-03,5.540553750651476,1989,0,0,0,0,0,0,0,0,10-03,0
1989-10-04,,1989,0,0,0,0,0,0,0,0,10-04,0
1989-10-05,11.7,1989,0,0,0,0,0,0,0,0,10-05,0
1989-10-06,11.22100621410112,1989,0,0,0,0,0,0,0,0,10-06,0
1989-10-07,7.3,1989,0,0,0,0,0,0,0,0,10-07,0
1989-10-08,9.935606568578157,1989,0,0,0,0,0,0,0,0,10-08,0
1989-10-09,10.618987722382137,1989,0,0,0,0,0,0,0,0,10-09,0
1989-10-10,8.938447416537713,1989,0,0,0,0,0,0,0,0,10-10,0
1989-10-11,10.37517437260531,1989,0,0,0,0,0,0,0,0,10-11,0
1989-10-12,12.360269017747623,1989,0,0,0,0,0,0,0,0,10-12,0
1989-10-13,11.760425728374356,1989,0,0,0,0,0,0,0,0,10-13,0
1989-10-14,8.828933048044934,1989,0,0,0,0,0,0,0,0,10-14,0
1989-10-15,,1989,0,0,0,0,0,0,0,0,10-15,0
1989-10-16,8.914600376888544,1989,0,0,0,0,0,0,0,0,10-16,0
1989-10-17,7.2,1989,0,0,0,0,0,0,0,0,10-17,0
1989-10-18,13.068857697513687,1989,0,0,0,0,0,0,0,0,10-18,0
1989-10-19,12.9,1989,0,0,0,0,0,0,0,0,10-19,0
1989-10-20,9.4,1989,0,0,0,0,0,0,0,0,10-20,0
1989-10-21,8.460377258563994,1989,0,0,0,0,0,0,0,0,10-21,0
1989-10-22,9.692965572340093,1989,0,0,0,0,0,0,0,0,10-22,0
1989-10-23,12.4,1989,0,0,0,0,0,0,0,0,10-23,0
1989-10-24,10.744224018792535,1989,0,0,0,0,0,0,0,0,10-24,0
1989-10-25,11.63593354868959,1989,0,0,0,0,0,0,0,0,10-25,0
1989-10-26,11.6,1989,0,0,0,0,0,0,0,0,10-26,0
1989-10-27,8.0,1989,0,0,0,0,0,0,0,0,10-27,0
1989-10-28,8.406589992392613,1989,0,0,0,0,0,0,0,0,10-28,0
1989-10-29,11.673135665734538,1989,0,0,0,0,0,0,0,0,10-29,0
1989-10-30,13.011173777635857,1989,0,0,0,0,0,0,0,0,10-30,0
1989-10-31,7.523263060093229,1989,0,0,0,0,0,0,0,0,10-31,0
1989-11-01,8.1,1989,0,0,0,0,0,0,0,0,11-01,0
1989-11-02,8.924147428625902,1989,0,0,0,0,0,0,0,0,11-02,0
1989-11-03,,1989,0,0,0,0,0,0,0,0,11-03,0
1989-11-04,12.829263308626274,1989,0,0,0,0,0,0,0,0,11-04,0
1989-11-05,,1989,0,0,0,0,0,0,0,0,11-05,0
1989-11-06,12.633335771279333,1989,0,0,0,0,0,0,0,0,11-06,0
1989-11-07,11.852945799395435,1989,0,0,0,0,0,0,0,0,11-07,0
1989-11-08,12.116843733466602,1989,0,0,0,0,0,0,0,0,11-08,0
1989-11-09,9.303734632362886,1989,0,0,0,0,0,0,0,0,11-09,0
1989-11-10,,1989,0,0,0,0,0,0,0,0,11-10,0
1989-11-11,10.652641912133543,1989,0,0,0,0,0,0,0,0,11-11,0
1989-11-12,12.5,1989,0,0,0,0,0,0,0,0,11-12,0
1989-11-13,9.142002532016733,1989,0,0,0,0,0,0,0,0,11-13,0
1989-11-14,11.4,1989,0,0,0,0,0,0,0,0,11-14,0
1989-11-15,14.499941574459886,1989,0,0,0,0,0,0,0,0,11-15,0
1989-11-16,14.182766346473993,1989,0,0,0,0,0,0,0,0,11-16,0
1989-11-17,16.274602947461933,1989,0,0,0,0,0,0,0,0,11-17,0
1989-11-18,10.488888184346274,1989,0,0,0,0,0,0,0,0,11-18,0
1989-11-19,11.71058672108152,1989,0,0,0,0,0,0,0,0,11-19,0
1989-11-20,12.4,1989,0,0,0,0,0,0,0,0,11-20,0
1989-11-21,13.352707227297934,1989,0,0,0,0,0,0,0,0,11-21,0
1989-11-22,15.5,1989,0,0,0,0,0,0,0,0,11-22,0
1989-11-23,22.30506528010959,1989,0,0,0,0,0,0,0,0,11-23,0
1989-11-24,,1989,0,0,0,0,0,0,0,0,11-24,0
1989-11-25,15.98469547088364,1989,0,0,0,0,0,0,0,0,11-25,0
1989-11-26,12.9,1989,0,0,0,0,0,0,0,0,11-26,0
1989-11-27,14.37691191184293,1989,0,0,0,0,0,0,0,0,11-27,0
1989-11-28,,1989,0,0,0,0,0,0,0,0,11-28,0
1989-11-29,17.9,1989,0,0,0,0,0,0,0,0,11-29,0
1989-11-30,,1989,0,0,0,0,0,0,0,0,11-30,0
1989-12-01,16.3,1989,0,0,0,0,0,0,0,0,12-01,0
1989-12-02,18.84290803072653,1989,0,0,0,0,0,0,0,0,12-02,0
1989-12-03,15.435929012204438,1989,0,0,0,0,0,0,0,0,12-03,0
1989-12-04,13.3,1989,0,0,0,0,0,0,0,0,12-04,0
1989-12-05,10.675849761054751,1989,0,0,0,0,0,0,0,0,12-05,0
1989-12-06,12.631587138421624,1989,0,0,0,0,0,0,0,0,12-06,0
1989-12-07,15.852770450208657,1989,0,0,0,0,0,0,0,0,12-07,0
1989-12-08,,1989,0,0,0,0,0,0,0,0,12-08,0
1989-12-09,14.1,1989,0,0,0,0,0,0,0,0,12-09,0
1989-12-10,,1989,0,0,0,0,0,0,0,0,12-10,0
1989-12-11,16.00806763724033,1989,0,0,0,0,0,0,0,0,12-11,0
1989-12-12,,1989,0,0,0,0,0,0,0,0,12-12,0
1989-12-13,12.6,1989,0,0,0,0,0,0,0,0,12-13,0
1989-12-14,10.325276625543044,1989,0,0,0,0,0,0,0,0,12-14,0
1989-12-15,12.636360962783609,1989,0,0,0,0,0,0,0,0,12-15,0
1989-12-16,16.09824908721471,1989,0,0,0,0,0,0,0,0,12-16,0
1989-12-17,14.979279875535447,1989,0,0,0,0,0,0,0,0,12-17,0
1989-12-18,17.3,1989,0,0,0,0,0,0,0,0,12-18,0
1989-12-19,16.4,1989,0,0,0,0,0,0,0,0,12-19,0
1989-12-20,10.954221283041672,1989,0,0,0,0,0,0,0,0,12-20,0
1989-12-21,12.3,1989,0,0,0,0,0,0,0,0,12-21,0
1989-12-22,12.590288754129324,1989,0,0,0,0,0,0,0,0,12-22,0
1989-12-23,12.0,1989,0,0,0,0,0,0,0,0,12-23,0
1989-12-24,10.634451464010654,1989,0,0,0,0,0,0,0,0,12-24,0
1989-12-25,16.4,1989,0,0,0,0,0,0,0,0,12-25,0
1989-12-26,16.80700617778135,1989,0,0,0,0,0,0,0,0,12-26,0
1989-12-27,13.729963829699122,1989,0,0,0,0,0,0,0,0,12-27,0
1989-12-28,11.098676318513633,1989,0,0,0,0,0,0,0,0,12-28,0
1989-12-29,10.4,1989,0,0,0,0,0,0,0,0,12-29,0
1989-12-30,,1989,0,0,0,0,0,0,0,0,12-30,0
1989-12-31,12.7,1989,0,0,0,0,0,0,0,0,12-31,0
1990-01-01,14.8,1990,0,0,0,0,0,0,0,0,0,01-01
1990-01-02,14.50601077495547,1990,0,0,0,0,0,0,0,0,0,01-02
1990-01-03,15.64576041746471,1990,0,0,0,0,0,0,0,0,0,01-03
1990-01-04,14.277473936896902,1990,0,0,0,0,0,0,0,0,0,01-04
1990-01-05,13.6667501547442,1990,0,0,0,0,0,0,0,0,0,01-05
1990-01-06,,1990,0,0,0,0,0,0,0,0,0,01-06
1990-01-07,17.62132971383493,1990,0,0,0,0,0,0,0,0,0,01-07
1990-01-08,14.8,1990,0,0,0,0,0,0,0,0,0,01-08
1990-01-09,17.376359644239308,1990,0,0,0,0,0,0,0,0,0,01-09
1990-01-10,,1990,0,0,0,0,0,0,0,0,0,01-10
1990-01-11,22.67017681029991,1990,0,0,0,0,0,0,0,0,0,01-11
1990-01-12,19.0,1990,0,0,0,0,0,0,0,0,0,01-12
1990-01-13,17.623559410470836,1990,0,0,0,0,0,0,0,0,0,01-13
1990-01-14,14.325375786213367,1990,0,0,0,0,0,0,0,0,0,01-14
1990-01-15,14.7,1990,0,0,0,0,0,0,0,0,0,01-15
1990-01-16,,1990,0,0,0,0,0,0,0,0,0,01-16
1990-01-17,11.883075452328383,1990,0,0,0,0,0,0,0,0,0,01-17
1990-01-18,15.447779580147522,1990,0,0,0,0,0,0,0,0,0,01-18
1990-01-19,14.604223479608452,1990,0,0,0,0,0,0,0,0,0,01-19
1990-01-20,14.5,1990,0,0,0,0,0,0,0,0,0,01-20
1990-01-21,12.803105157147954,1990,0,0,0,0,0,0,0,0,0,01-21
1990-01-22,12.357926273269623,1990,0,0,0,0,0,0,0,0,0,01-22
1990-01-23,15.050801787475459,1990,0,0,0,0,0,0,0,0,0,01-23
1990-01-24,20.588612557677813,1990,0,0,0,0,0,0,0,0,0,01-24
1990-01-25,15.139108305522493,1990,0,0,0,0,0,0,0,0,0,01-25
1990-01-26,17.1,1990,0,0,0,0,0,0,0,0,0,01-26
1990-01-27,,1990,0,0,0,0,0,0,0,0,0,01-27
1990-01-28,16.254748236953066,1990,0,0,0,0,0,0,0,0,0,01-28
1990-01-29,13.6,1990,0,0,0,0,0,0,0,0,0,01-29
1990-01-30,17.55176672254484,1990,0,0,0,0,0,0,0,0,0,01-30
1990-01-31,16.1,1990,0,0,0,0,0,0,0,0,0,01-31
1990-02-01,12.3942551369595,1990,0,0,0,0,0,0,0,0,0,02-01
1990-02-02,12.2,1990,0,0,0,0,0,0,0,0,0,02-02
1990-02-03,15.574288121550994,1990,0,0,0,0,0,0,0,0,0,02-03
1990-02-04,14.8,1990,0,0,0,0,0,0,0,0,0,02-04
1990-02-05,,1990,0,0,0,0,0,0,0,0,0,02-05
1990-02-06,12.708142927696526,1990,0,0,0,0,0,0,0,0,0,02-06
1990-02-07,13.4,1990,0,0,0,0,0,0,0,0,0,02-07
1990-02-08,15.160666790907118,1990,0,0,0,0,0,0,0,0,0,02-08
1990-02-09,,1990,0,0,0,0,0,0,0,0,0,02-09
1990-02-10,17.860851167733998,1990,0,0,0,0,0,0,0,0,0,02-10
1990-02-11,15.479127027794481,1990,0,0,0,0,0,0,0,0,0,02-11
1990-02-12,14.193415710041995,1990,0,0,0,0,0,0,0,0,0,02-12
1990-02-13,11.751217743750722,1990,0,0,0,0,0,0,0,0,0,02-13
1990-02-14,,1990,0,0,0,0,0,0,0,0,0,02-14
1990-02-15,17.57110466126757,1990,0,0,0,0,0,0,0,0,0,02-15
1990-02-16,17.77780054381149,1990,0,0,0,0,0,0,0,0,0,02-16
1990-02-17,21.46744676892427,1990,0,0,0,0,0,0,0,0,0,02-17
1990-02-18,12.7,1990,0,0,0,0,0,0,0,0,0,02-18
1990-02-19,14.0,1990,0,0,0,0,0,0,0,0,0,02-19
1990-02-20,13.725101277816087,1990,0,0,0,0,0,0,0,0,0,02-20
1990-02-21,,1990,0,0,0,0,0,0,0,0,0,02-21
1990-02-22,19.4284838237787,1990,0,0,0,0,0,0,0,0,0,02-22
1990-02-23,17.208366869126625,1990,0,0,0,0,0,0,0,0,0,02-23
1990-02-24,,1990,0,0,0,0,0,0,0,0,0,02-24
1990-02-25,16.098574445669744,1990,0,0,0,0,0,0,0,0,0,02-25
1990-02-26,17.02470573992274,1990,0,0,0,0,0,0,0,0,0,02-26
1990-02-27,17.546626883744622,1990,0,0,0,0,0,0,0,0,0,02-27
1990-02-28,18.593342636149274,1990,0,0,0,0,0,0,0,0,0,02-28
1990-03-01,,1990,0,0,0,0,0,0,0,0,0,03-01
1990-03-02,20.1624344940229,1990,0,0,0,0,0,0,0,0,0,03-02
1990-03-03,18.855016920214034,1990,0,0,0,0,0,0,0,0,0,03-03
1990-03-04,18.817239677318454,1990,0,0,0,0,0,0,0,0,0,03-04
1990-03-05,,1990,0,0,0,0,0,0,0,0,0,03-05
1990-03-06,,1990,0,0,0,0,0,0,0,0,0,03-06
1990-03-07,12.700768152939245,1990,0,0,0,0,0,0,0,0,0,03-07
1990-03-08,9.49376409412975,1990,0,0,0,0,0,0,0,0,0,03-08
1990-03-09,12.941788716881382,1990,0,0,0,0,0,0,0,0,0,03-09
1990-03-10,15.3,1990,0,0,0,0,0,0,0,0,0,03-10
1990-03-11,13.26477145774729,1990,0,0,0,0,0,0,0,0,0,03-11
1990-03-12,12.258984551163422,1990,0,0,0,0,0,0,0,0,0,03-12
1990-03-13,9.444723570463944,1990,0,0,0,0,0,0,0,0,0,03-13
1990-03-14,11.030496554537653,1990,0,0,0,0,0,0,0,0,0,03-14
1990-03-15,12.813385856871118,1990,0,0,0,0,0,0,0,0,0,03-15
1990-03-16,10.33443305600483,1990,0,0,0,0,0,0,0,0,0,03-16
1990-03-17,10.578429712876119,1990,0,0,0,0,0,0,0,0,0,03-17
1990-03-18,15.1,1990,0,0,0,0,0,0,0,0,0,03-18
1990-03-19,15.391952271018368,1990,0,0,0,0,0,0,0,0,0,03-19
1990-03-20,,1990,0,0,0,0,0,0,0,0,0,03-20
1990-03-21,,1990,0,0,0,0,0,0,0,0,0,03-21
1990-03-22,14.383352012506519,1990,0,0,0,0,0,0,0,0,0,03-22
1990-03-23,15.362055336884548,1990,0,0,0,0,0,0,0,0,0,03-23
1990-03-24,20.443448386988692,1990,0,0,0,0,0,0,0,0,0,03-24
1990-03-25,17.394605863023717,1990,0,0,0,0,0,0,0,0,0,03-25
1990-03-26,18.0,1990,0,0,0,0,0,0,0,0,0,03-26
1990-03-27,19.522366927786344,1990,0,0,0,0,0,0,0,0,0,03-27
1990-03-28,14.246589554172006,1990,0,0,0,0,0,0,0,0,0,03-28
1990-03-29,11.820817825395126,1990,0,0,0,0,0,0,0,0,0,03-29
1990-03-30,12.457261257863216,1990,0,0,0,0,0,0,0,0,0,03-30
1990-03-31,16.970473877234838,1990,0,0,0,0,0,0,0,0,0,03-31
1990-04-01,15.3,1990,0,0,0,0,0,0,0,0,0,04-01
1990-04-02,14.88421893759968,1990,0,0,0,0,0,0,0,0,0,04-02
1990-04-03,9.745132806765424,1990,0,0,0,0,0,0,0,0,0,04-03
1990-04-04,12.2,1990,0,0,0,0,0,0,0,0,0,04-04
1990-04-05,14.2,1990,0,0,0,0,0,0,0,0,0,04-05
1990-04-06,16.588345215592895,1990,0,0,0,0,0,0,0,0,0,04-06
1990-04-07,16.74759772953835,1990,0,0,0,0,0,0,0,0,0,04-07
1990-04-08,15.2,1990,0,0,0,0,0,0,0,0,0,04-08
1990-04-09,15.1,1990,0,0,0,0,0,0,0,0,0,04-09
1990-04-10,15.00545962830427,1990,0,0,0,0,0,0,0,0,0,04-10
1990-04-11,18.459078458918643,1990,0,0,0,0,0,0,0,0,0,04-11
1990-04-12,16.4,1990,0,0,0,0,0,0,0,0,0,04-12
1990-04-13,22.07400651963637,1990,0,0,0,0,0,0,0,0,0,04-13
1990-04-14,14.623563399177225,1990,0,0,0,0,0,0,0,0,0,04-14
1990-04-15,10.50365429260095,1990,0,0,0,0,0,0,0,0,0,04-15
1990-04-16,9.977917015110876,1990,0,0,0,0,0,0,0,0,0,04-16
1990-04-17,11.298514894049939,1990,0,0,0,0,0,0,0,0,0,04-17
1990-04-18,12.879025315627656,1990,0,0,0,0,0,0,0,0,0,04-18
1990-04-19,13.175077990700316,1990,0,0,0,0,0,0,0,0,0,04-19
1990-04-20,13.8,1990,0,0,0,0,0,0,0,0,0,04-20
1990-04-21,15.418645123729643,1990,0,0,0,0,0,0,0,0,0,04-21
1990-04-22,14.25548007703439,1990,0,0,0,0,0,0,0,0,0,04-22
1990-04-23,11.2,1990,0,0,0,0,0,0,0,0,0,04-23
1990-04-24,14.705798107916557,1990,0,0,0,0,0,0,0,0,0,04-24
1990-04-25,12.850040222509962,1990,0,0,0,0,0,0,0,0,0,04-25
1990-04-26,12.391480307661288,1990,0,0,0,0,0,0,0,0,0,04-26
1990-04-27,,1990,0,0,0,0,0,0,0,0,0,04-27
1990-04-28,9.833151032682272,1990,0,0,0,0,0,0,0,0,0,04-28
1990-04-29,12.709307025615331,1990,0,0,0,0,0,0,0,0,0,04-29
1990-04-30,9.355015653439642,1990,0,0,0,0,0,0,0,0,0,04-30
1990-05-01,11.085348826481086,1990,0,0,0,0,0,0,0,0,0,05-01
1990-05-02,12.38572911185218,1990,0,0,0,0,0,0,0,0,0,05-02
1990-05-03,11.357469546931242,1990,0,0,0,0,0,0,0,0,0,05-03
1990-05-04,14.3,1990,0,0,0,0,0,0,0,0,0,05-04
1990-05-05,15.856227622234185,1990,0,0,0,0,0,0,0,0,0,05-05
1990-05-06,,1990,0,0,0,0,0,0,0,0,0,05-06
1990-05-07,7.0,1990,0,0,0,0,0,0,0,0,0,05-07
1990-05-08,6.419944404596536,1990,0,0,0,0,0,0,0,0,0,05-08
1990-05-09,,1990,0,0,0,0,0,0,0,0,0,05-09
1990-05-10,13.7,1990,0,0,0,0,0,0,0,0,0,05-10
1990-05-11,5.038715038558067,1990,0,0,0,0,0,0,0,0,0,05-11
1990-05-12,12.3,1990,0,0,0,0,0,0,0,0,0,05-12
1990-05-13,12.232609307960246,1990,0,0,0,0,0,0,0,0,0,05-13
1990-05-14,12.370074351521403,1990,0,0,0,0,0,0,0,0,0,05-14
1990-05-15,9.53498523766768,1990,0,0,0,0,0,0,0,0,0,05-15
1990-05-16,,1990,0,0,0,0,0,0,0,0,0,05-16
1990-05-17,,1990,0,0,0,0,0,0,0,0,0,05-17
1990-05-18,11.104106329506102,1990,0,0,0,0,0,0,0,0,0,05-18
1990-05-19,9.4,1990,0,0,0,0,0,0,0,0,0,05-19
1990-05-20,9.245586451317736,1990,0,0,0,0,0,0,0,0,0,05-20
1990-05-21,5.112211017638864,1990,0,0,0,0,0,0,0,0,0,05-21
1990-05-22,3.975363572645602,1990,0,0,0,0,0,0,0,0,0,05-22
1990-05-23,8.230941680221779,1990,0,0,0,0,0,0,0,0,0,05-23
1990-05-24,10.0,1990,0,0,0,0,0,0,0,0,0,05-24
1990-05-25,10.835823404777216,1990,0,0,0,0,0,0,0,0,0,05-25
1990-05-26,13.028559510178567,1990,0,0,0,0,0,0,0,0,0,05-26
1990-05-27,8.2,1990,0,0,0,0,0,0,0,0,0,05-27
1990-05-28,,1990,0,0,0,0,0,0,0,0,0,05-28
1990-05-29,4.5,1990,0,0,0,0,0,0,0,0,0,05-29
1990-05-30,6.1,1990,0,0,0,0,0,0,0,0,0,05-30
1990-05-31,9.937773821543704,1990,0,0,0,0,0,0,0,0,0,05-31
1990-06-01,9.7,1990,0,0,0,0,0,0,0,0,0,06-01
1990-06-02,8.2,1990,0,0,0,0,0,0,0,0,0,06-02
1990-06-03,8.686016267337855,1990,0,0,0,0,0,0,0,0,0,06-03
1990-06-04,8.5,1990,0,0,0,0,0,0,0,0,0,06-04
1990-06-05,9.457884282078071,1990,0,0,0,0,0,0,0,0,0,06-05
1990-06-06,6.8301073832036865,1990,0,0,0,0,0,0,0,0,0,06-06
1990-06-07,5.069359176397238,1990,0,0,0,0,0,0,0,0,0,06-07
1990-06-08,6.4186013018185015,1990,0,0,0,0,0,0,0,0,0,06-08
1990-06-09,7.8,1990,0,0,0,0,0,0,0,0,0,06-09
1990-06-10,9.505349031003018,1990,0,0,0,0,0,0,0,0,0,06-10
1990-06-11,7.267414933256613,1990,0,0,0,0,0,0,0,0,0,06-11
1990-06-12,7.980147174583082,1990,0,0,0,0,0,0,0,0,0,06-12
1990-06-13,11.4,1990,0,0,0,0,0,0,0,0,0,06-13
1990-06-14,4.714511031725191,1990,0,0,0,0,0,0,0,0,0,06-14
1990-06-15,,1990,0,0,0,0,0,0,0,0,0,06-15
1990-06-16,6.4,1990,0,0,0,0,0,0,0,0,0,06-16
1990-06-17,7.128700669345736,1990,0,0,0,0,0,0,0,0,0,06-17
1990-06-18,10.747645176868504,1990,0,0,0,0,0,0,0,0,0,06-18
1990-06-19,8.1,1990,0,0,0,0,0,0,0,0,0,06-19
1990-06-20,9.85668331167503,1990,0,0,0,0,0,0,0,0,0,06-20
1990-06-21,10.361703506368567,1990,0,0,0,0,0,0,0,0,0,06-21
1990-06-22,7.620496393090729,1990,0,0,0,0,0,0,0,0,0,06-22
1990-06-23,11.372846773566932,1990,0,0,0,0,0,0,0,0,0,06-23
1990-06-24,10.12523263789662,1990,0,0,0,0,0,0,0,0,0,06-24
1990-06-25,9.275135604739983,1990,0,0,0,0,0,0,0,0,0,06-25
1990-06-26,4.5075050267574195,1990,0,0,0,0,0,0,0,0,0,06-26
1990-06-27,6.632973479940702,1990,0,0,0,0,0,0,0,0,0,06-27
1990-06-28,2.532276068254315,1990,0,0,0,0,0,0,0,0,0,06-28
1990-06-29,5.6,1990,0,0,0,0,0,0,0,0,0,06-29
1990-06-30,,1990,0,0,0,0,0,0,0,0,0,06-30
1990-07-01,7.4,1990,0,0,0,0,0,0,0,0,0,07-01
1990-07-02,7.276582471820985,1990,0,0,0,0,0,0,0,0,0,07-02
1990-07-03,,1990,0,0,0,0,0,0,0,0,0,07-03
1990-07-04,,1990,0,0,0,0,0,0,0,0,0,07-04
1990-07-05,9.3,1990,0,0,0,0,0,0,0,0,0,07-05
1990-07-06,3.9882491219892797,1990,0,0,0,0,0,0,0,0,0,07-06
1990-07-07,5.7,1990,0,0,0,0,0,0,0,0,0,07-07
1990-07-08,11.49554761576474,1990,0,0,0,0,0,0,0,0,0,07-08
1990-07-09,10.143890878838565,1990,0,0,0,0,0,0,0,0,0,07-09
1990-07-10,12.059085862151417,1990,0,0,0,0,0,0,0,0,0,07-10
1990-07-11,3.57459667204379,1990,0,0,0,0,0,0,0,0,0,07-11
1990-07-12,4.287594728160078,1990,0,0,0,0,0,0,0,0,0,07-12
1990-07-13,7.361895502643264,1990,0,0,0,0,0,0,0,0,0,07-13
1990-07-14,7.352027109514824,1990,0,0,0,0,0,0,0,0,0,07-14
1990-07-15,10.391329885541882,1990,0,0,0,0,0,0,0,0,0,07-15
1990-07-16,10.118150537712753,1990,0,0,0,0,0,0,0,0,0,07-16
1990-07-17,9.1,1990,0,0,0,0,0,0,0,0,0,07-17
1990-07-18,11.102554476468688,1990,0,0,0,0,0,0,0,0,0,07-18
1990-07-19,6.389835722029879,1990,0,0,0,0,0,0,0,0,0,07-19
1990-07-20,7.7280469149664155,1990,0,0,0,0,0,0,0,0,0,07-20
1990-07-21,11.114050073818499,1990,0,0,0,0,0,0,0,0,0,07-21
1990-07-22,10.42061654857808,1990,0,0,0,0,0,0,0,0,0,07-22
1990-07-23,9.73552930088392,1990,0,0,0,0,0,0,0,0,0,07-23
1990-07-24,12.256877774769906,1990,0,0,0,0,0,0,0,0,0,07-24
1990-07-25,9.313676002038552,1990,0,0,0,0,0,0,0,0,0,07-25
1990-07-26,6.5,1990,0,0,0,0,0,0,0,0,0,07-26
1990-07-27,8.239819357168413,1990,0,0,0,0,0,0,0,0,0,07-27
1990-07-28,8.72106166029049,1990,0,0,0,0,0,0,0,0,0,07-28
1990-07-29,8.282575438457524,1990,0,0,0,0,0,0,0,0,0,07-29
1990-07-30,5.0829311780451505,1990,0,0,0,0,0,0,0,0,0,07-30
1990-07-31,4.871535743313551,1990,0,0,0,0,0,0,0,0,0,07-31
1990-08-01,6.8,1990,0,0,0,0,0,0,0,0,0,08-01
1990-08-02,6.729931052834594,1990,0,0,0,0,0,0,0,0,0,08-02
1990-08-03,4.77657293939981,1990,0,0,0,0,0,0,0,0,0,08-03
1990-08-04,11.62448742424585,1990,0,0,0,0,0,0,0,0,0,08-04
1990-08-05,9.190675571109777,1990,0,0,0,0,0,0,0,0,0,08-05
1990-08-06,5.53610755385726,1990,0,0,0,0,0,0,0,0,0,08-06
1990-08-07,6.072800825597756,1990,0,0,0,0,0,0,0,0,0,08-07
1990-08-08,9.55152717865295,1990,0,0,0,0,0,0,0,0,0,08-08
1990-08-09,6.166424932285649,1990,0,0,0,0,0,0,0,0,0,08-09
1990-08-10,7.491824288854716,1990,0,0,0,0,0,0,0,0,0,08-10
1990-08-11,6.416085445798263,1990,0,0,0,0,0,0,0,0,0,08-11
1990-08-12,8.936224647707327,1990,0,0,0,0,0,0,0,0,0,08-12
1990-08-13,8.636153652950355,1990,0,0,0,0,0,0,0,0,0,08-13
1990-08-14,9.965081524830767,1990,0,0,0,0,0,0,0,0,0,08-14
1990-08-15,8.964904955702847,1990,0,0,0,0,0,0,0,0,0,08-15
1990-08-16,,1990,0,0,0,0,0,0,0,0,0,08-16
1990-08-17,7.4,1990,0,0,0,0,0,0,0,0,0,08-17
1990-08-18,7.7,1990,0,0,0,0,0,0,0,0,0,08-18
1990-08-19,8.9,1990,0,0,0,0,0,0,0,0,0,08-19
1990-08-20,9.944261695686428,1990,0,0,0,0,0,0,0,0,0,08-20
1990-08-21,9.750721123115058,1990,0,0,0,0,0,0,0,0,0,08-21
1990-08-22,5.7344859323465815,1990,0,0,0,0,0,0,0,0,0,08-22
1990-08-23,4.841622528314421,1990,0,0,0,0,0,0,0,0,0,08-23
1990-08-24,7.6,1990,0,0,0,0,0,0,0,0,0,08-24
1990-08-25,9.490692892820032,1990,0,0,0,0,0,0,0,0,0,08-25
1990-08-26,7.40932032319288,1990,0,0,0,0,0,0,0,0,0,08-26
1990-08-27,,1990,0,0,0,0,0,0,0,0,0,08-27
1990-08-28,5.9,1990,0,0,0,0,0,0,0,0,0,08-28
